"HolderAddress","Balance","PendingBalanceUpdate"
"0x96a61921dd5462b3facb1d98d4098991957140d2","7000.7437184821","No"
"0xafb68d48cd9aea43fe5113b07aabc9f47137c903","632512.332371022","No"
"0xc554e1e72dc85993fddf6fb8ac3e5586733d83cb","17400","No"
"0x268ac6ade045b1294538e9d5b3abc8dd658b4b0e","16199.3544562858","No"
"0x6b0a6dfb15a18d4a97c8d1854538d6ee90fd7b70","8700","No"
"0xa559c9b3092a4cd1ac356385924e5d5c3e02ef5b","38399.4858461934","No"
"0xbca355b1e8e5e01116baff264b5194d2159f9dfc","31625.6327671444","No"
"0xdf6126e4247cd0e66fdb3cd7a1c2114f50d46b79","1719.19156057519","No"
"0xb4e56899f6e923fd3e6df1e38b171f59d3964d08","38770.7329782146","No"
"0x04a0dba8adb7a365ac2dcee2fd79a20cb89ee447","43500","No"
"0x99fa099d7dee43576880816b972dcebe9b1b04d8","3223.7678360323","No"
"0xe2e36c95302cf303c382870dcb6bcaa161d17bac","10956.6904399886","No"
"0xea85c23e6e6632f87236c369c06da876225ce213","172509.708964485","No"
"0xff219461a0904dc8b80ed8359dfd792c586ec73b","20497.1624452162","No"
"0x6cac913c5e92482a61080a154a95c74ce52a3fbc","445.656458581886","No"
"0xa2a4309f61f868e0644fb90e8e2ba5b02872c1a7","19491.4617886568","No"
"0xdbf23de006e800f1752ef4b1efac1b9be4877c46","33259.7377256401","No"
"0x157caebd22490d9f7267e37d6a6ae23469bb4e45","15413.2594164648","No"
"0xfaf1257a652cacee6dd170a7fb794b7228cefdd1","6944.90642088109","No"
"0x611849f93d98392c7b8370c51e0d6378a25b5839","16401.4798200405","No"
"0x407ad0f23f5ded868c5d10569bd73b06261f5556","47107.9722836667","No"
"0x4d07423ecaf55d34551a729fa8b3b357b33ca36d","79206.5315329586","No"
"0x409d143d0c45fd333113b4fde41c935bf71f1e26","331.107560073769","No"
"0x08b2159f348d752127fbf1def03b840b9931e75d","12824.6075235777","No"
"0xe2356b612f02e9c9126aaa6b57b2603495c2b177","415577.305297228","No"
"0xff40f495ed105ab45e4728dd703886b149c3e7bb","1021061.43027324","No"
"0xd40fe231bf40dd63954b08c565899c946b38c628","29100.3143248758","No"
"0xa514e75b9e2817b312b39eee366cb70c477d2f69","219032.323733403","No"
"0x6e0e828552fa6d85f69e35b3d3f09de37cbe44aa","30015","No"
"0xf59f20f0184e26b76315274a3da033763b5991d3","82387.16476523","No"
"0xfd9568b3f606f675f76939ffc2de74397962b837","37950.4423196208","No"
"0xa4b0210f66e94c0bba67f9d55233611467f3d35d","50002.7348463601","No"
"0x8a02c0365d35a8cda9ed13e82bd71977f8b60075","804383.400722057","No"
"0xa367a9b9f30698abb1f01de88440494ab6477c5f","65699.573964047","No"
"0x647dfdc23f64b75589a14c6dd3e85903a06e2406","4111762.60271199","No"
"0x12a4ececee8fe3de7bf6066b43f83199c535b718","41030.3750391091","No"
"0xa63d119a6f4e45af76c27601dd2cebbfa30f72da","16483.1450295707","No"
"0x0efb73d3f9bc46ccb10893183a0f14c8aeaead02","18979.9528375303","No"
"0xeb2fbb0d41079282414a0cd1169391aa4d82acd3","10875","No"
"0x9cf82254826b5836addcad3610b9b997999d7280","56214.27657","No"
"0x95e49b7a5a7ad75f0cd904f8f2329128025d9d2a","450123.747432543","No"
"0x3222e6643434a735fbe68a4ade7b88c546e410a5","1.91705473123925","No"
"0xec03fa0d1ff5104cd1225e68077cd795410fc8bd","87000","No"
"0x5ef6b403746fb655e8ef7b961dcffba4cd823e73","100050","No"
"0x1b860839cea3ac70db095390e0b5df58c7bb818f","5491.22705360247","No"
"0x7169db0e70d357653cdbc7c4e220716bf226c3d9","721987.399405663","No"
"0x0ea16ddcde45f133e94765bd05a33e013a3b67bc","24341.5520921205","No"
"0x177816dba374a39bf5423f313a7127eecda78ccb","106703.817823381","No"
"0x7bbc789f589e85d19bc86e5ef845fe4d2797c982","979986.552762533","No"
"0xb35f2c872bc24e932b8e4875e67b4b17cfb01d7d","27.8161371584328","No"
"0x83217a818c00e98b1bdcf897c6c995bb63bce663","30601.3449169739","No"
"0xb4065b5c8285966fcf307a1c8e85873acee75514","96.820881487001","No"
"0x5de10f121e3586ca484f6f0e115b51a2e3841e0f","11.7756434564119","No"
"0xec646be56a0b1a61c5bac97da70b4ed8a4de2c1b","216911.108395735","No"
"0xaaf5da594b23c267add1004e44233851aa5ac796","543791.032023467","No"
"0x973b32dbe1d7076e9a9e0be4359592536774b6ed","84788.4823730358","No"
"0x30194f526c6b08f8e33af1753b04322b0450c6c0","9.95889971347015","No"
"0x06cdd44a68162bab76fcc9e7e863b2b094374836","6280.38354719069","No"
"0x06542c19bd50d74dd4354ed9963b89ed0af91a73","17400","No"
"0xfa7497ac448978d91d27dca5c7b392a7ada2c8c5","10090.521","No"
"0x0d4d0fe19f03be665a0a81ff3cb85ab3b2d6ca6d","48000.2210203374","No"
"0x4d72de62f6e67a60a17e05e81930d9c6d290a32b","36487.0974657359","No"
"0xb70b132a74fdc4f353570f9c86201ac97031052f","97612.7956118477","No"
"0xeedceebab01d730e6fed7cbb56c4d0629b44cd8b","257492.23388484","No"
"0x88895a581bfdddd5c290e8c13f833b33c018a869","18879","No"
"0xbf80f7c2d0ed505a06862435ba2c07858f63b6c4","13141.35","No"
"0x7a63e15fb6bdc10750ffa68129e6545aaa5ebc21","72877.1202690214","No"
"0xbdb4629c9f55afbb9454c520216f64496661a300","19140","No"
"0x605e8bb908fc805cf835cfeaff5b0f8051a920d3","3.82677264385554","No"
"0x8565b92f0790078fe2c630d3d053d829ab0c2fea","58294.4991549591","No"
"0xa59c213d43a65a5a32babe62917f96240ce2e3c3","72097.7753698861","No"
"0x091f360e0cd720ab8b95cfd1837bcdad8f2d324b","94.7537213257349","No"
"0xbbf3d359045c61e4ea3d166b78621e0bae2f7fcf","68762.1642955752","No"
"0x519408f353572e8c696099773a6313f37a324ee7","35147.4101312642","No"
"0x10913914db02acca63dbc437f56ebf2e7a2f1a04","79191.0889251775","No"
"0xc81dc8f793415b80d7ee604e936b79d85bd771b6","2138.67371808268","No"
"0x00d5b5dfc3cc475a74ce507f6c5be1c504d5e24e","585312.55124347","No"
"0x41245b45cb78f391a4f337a9aa101407b9cde1e5","3072.69241912632","No"
"0xe92651c0a980f60a7f352a4cbb06e8a429876d24","525000","No"
"0x5628e5713f9f74aff26a0b02e8cf4f8fce7724bd","10447500","No"
"0x791f61e72310ebf8ffc57c8efb918994caba467c","10447500","No"
"0x066ef6b56da779d87a1db0cc25a166dc784aab1d","10447500","No"
"0xff77151bf4ee0d2ac90655f86ff8e15cbef18d4c","10447500","No"
"0xd3cba7c5eed6d7638eba611ba8a24a606fba50e5","10447500","No"
"0x80d35208663b372a3b036aacbdedf88ea3559843","10447500","No"
"0x7808d69b606536e517c3926affdc2115fdb8ac88","5223750","No"
"0xee683adf627db7312d6df56887c09d97f1d4e557","5223750","No"
"0x6c36a04a99e4eb0c9b98af9e9e1929f84120cb86","5223750","No"
"0xe45c8d297c998910605d9b228753dd00c5bb6434","5223750","No"
"0x06a4305c7c3c9ce0ba65540825950ce792789d21","5223750","No"
"0xcf334e9cf50cc60e8b113a9eab5e54069a23eb0c","5223750","No"
"0x2ce8270e9c2cc7ad068b5ee6ec0c8d3e0ca40759","5223750","No"
"0x5f56989c46b90b3ca72319a90fc85a1ef3b2ce1e","5223750","No"
"0xb445fe2815117d63e5654870b773701821e1ea02","70914.0534543545","No"
"0x110eae274c6f1c1508fba64e30dd94849a942ce8","201696.044194609","No"
"0x464c5a177a9313a9c7c7b81e4faea7798029b3ea","39763.3429676431","No"
"0x19b5a0fdb0da15cf734b66fe3fca2f9a2426d438","251997.083570839","No"
"0x937ed64ea19e02eb145a2aa5f998c9c5449eec22","1356.95613390642","No"
"0x56caffd3c1172c35f8eb3e9abc9e944ed3da05e6","120294.25628247","No"
"0x951c8a98a95cb74b97ecdebf640de5a74001d02b","40415.8710711207","No"
"0xc47540195c05675bb687d1a1efcd9f4769748766","11","No"
"0x8ba2dc1f9417c87c3bba9b8c15e1e2cf812d2829","24304.32","No"
"0x31e0a7f524c4921c43a95c1071f5114a8ee2a8d6","356830.108330713","No"
"0xf7f90eb18268855894c72ab133cf873e46846b68","4698","No"
"0xc57baa79755c1643b9bd329100740f3e3ab28a70","30450","No"
"0xe36fa43426be21abf86069d3105bd40f1b4161cb","41769.1864658378","No"
"0xf3b3ace77fb44e184a13bcf03e3a65325dad50f9","659.651043738886","No"
"0xc048f6d9064da3e15e0f20996b04de569a0d289a","4350","No"
"0xb0ddeeb75e078a0955129a6f1245bae2c06501aa","1050760.06824573","No"
"0xca5f68b1ee4bfaf068ca108eb530b1b918124fb3","316005.265682954","No"
"0x3d210d75a91f9d0d88d922a784ea78087ab07338","92050.3977059458","No"
"0x7c46a8a36204d68107a7094d919c45f1a4c55f41","12684.4807309656","No"
"0x360a82be2c6b5a17901662aa96c9b057070c9fe7","11443.949016986","No"
"0xdeb027d76d3b9a3d0d77bef9beb35e9d951ef9b7","301888.33338353","No"
"0x89a3edb1f1949c4a856b737d2df962ad055c7859","17400","No"
"0x6657ab6387d2758fc6a4a355f08b5ad3ea81cb01","87798.1744335788","No"
"0x61f84b52c85432c8c9dfc06e67d2ab1a367b5980","125319.572468224","No"
"0x3de01604155e8f753ce7cbbcac170ac82d02c7d5","1545291.35734636","No"
"0x217c5c4961698c7a5e3c2fb1a74065d81bde5863","830840.476658533","No"
"0x6b2d6961dd73bf0c0089b4c1f3b8a1c97789a0a2","70704.3564307003","No"
"0x990afef79b5ac9602bfcd5f2fdab05e90da7f8d3","1740","No"
"0xe7e7e23347c04e641fe2aae8733cf5e72fa9556a","6503.1762557473","No"
"0xed84d0ff5b4a34d2d0feecbb959cddfaf2d53cbe","59458.6470700333","No"
"0xf89354e7b6e84cd162f069ed1322c43186c984a3","355852.764886324","No"
"0xc2c28396c96f588e9ac85e88320a4cf1244bdeb0","3587.36591123335","No"
"0xa8f26ca931d7d51098833dda0dfcc9befeed7581","158693.833258509","No"
"0x2a8e0ebda46a075d77d197d21292e38d37a20ab3","112.37004861992","No"
"0x600d08d97367d9fc4a2c1eaee417f5ad0f55c8ab","0.793458834114774","No"
"0xc18ff705a2384df8885afee3d237c4b0f74210af","36858.1876406296","No"
"0x26de5597b13f0b3ad8bb936154e389c31f231617","150989.635529479","No"
"0xfe2c7c0c3dafe2d8cc5dcedaef24746a8e26983b","0.842739218421139","No"
"0x5429fa366117a6469ab85ff9b034b9736e33ebd2","24654.2387255317","No"
"0x09611c0a9de2ad1c2d72bd5438de7db7fd79fe27","17585.644978329","No"
"0xa78064b9a86daf76fe2b907986fccdb037ef27b7","13050","No"
"0x55e83dc7b4774183f58a314f362692c561cfb375","9684.85130369529","No"
"0x522c1dad0c8805a6099de0c0b82b43b0652eb524","94145.5905628072","No"
"0xe9237a674fcb8176582ca4059dcdf49554140d40","173088.287025201","No"
"0x3aad6ff17c8c1d525a69d81427a5f57825944897","32403.9931344919","No"
"0x6de85d7ccc1414070bcbd36f9ae2cf85266f29aa","346995.117521361","No"
"0x117fbea298d720f102050dcd70c669610275d513","232052.929604003","No"
"0x87d6f848750afa08d04769c1735a17e1ecceb089","455554.581125474","No"
"0xc65d82134e1ae10ad419cac83bf36c5db0d17e62","180116.415186724","No"
"0x4a1d7fd94644c5d169f181dcbc5f95f4512fa0a2","251284.464220235","No"
"0x88367c0a6f91d9b88571dc7b3d96661b02821006","345750.258707807","No"
"0xa9be309d073db9ffb2d0ba15e4a70295c32f31ef","102740.496989683","No"
"0xc922fc9084e8febf31a5f7d95660fc754f92c6b0","20609.7665106492","No"
"0x23c17b2fe71220daa0a248b51dc0e66a3952193c","4.37214058726014","No"
"0x16d49e8f7b3cd7f7222c45febb49199be212b117","130252.32117439","No"
"0xfc012cedd0185c8a25e012313d5b48eeb249103a","170204.877159761","No"
"0xb3285b79d862c5a909d25b26c4bb4831aa69a922","5300.21561698692","No"
"0xdde921eb3cb16bfd6f1e32fded353d150cd44ccf","6960","No"
"0xb85e3402348bc9b07da91733ba4b63e13f5d6a27","99060.1778795344","No"
"0xa187df4ad0a695565388f7f4f91901a342c1fc34","55146.3313675179","No"
"0x6044e3330373449d7fe6bed1ecccca88a762363a","2494211.2819305","No"
"0x92c0f52b49ee4a2ab3f606fbbe395f8c0f177a7c","103260.933149504","No"
"0x84cf0bc76271b8850dfabeccea260bb85896b1e6","2300753.51981682","No"
"0x42bf49aba20542c1facb24121d0b33959ac698c8","62228.8186572776","No"
"0x9b5b09d1603d0f7e6b1d89d4ff3088846495b597","0.166458019338428","No"
"0x267ab6290c35d39179aa426fa5864950e4b47502","7854.51708060101","No"
"0xf5befb7b0f78fb6c9045099869b8318e8fd307b6","10799.242650257","No"
"0xb69e6b0b2a00849c86282ac6691a1444fdeda7e6","140000.294132009","No"
"0xed41bf4361d111f70cbc26d46a298c89a7007c01","84132.5004315861","No"
"0x587fb479dd54d5f2a1facb67ce15f0aa55b91e69","91533.8569704031","No"
"0x54fc9095c41a840811639371776898dfc5c7f9a7","21538.1540923726","No"
"0xe6dbab01e0b596c6ed4b7894b9e3cc595d4b53c2","0.905262303698102","No"
"0xf5029ecbf2b319343fe94951d31a6243995c8e1c","51.3781182698326","No"
"0x31eb4f0ae4fef9f08910443fc9284734f137a5f8","92996.9581651275","No"
"0x0dc3b7437c2d2a11be49a8b09b42eed67fc1d112","200000","No"
"0x9fa8c05f93142c131c40d0a79ce444d6b1df12cc","22563.2768593761","No"
"0x841ab47630da0d438c1157faf3d4a1220d505129","20355.584505933","No"
"0x42842c35329e504141e482cd0e30884fc5616aac","4739733.79171957","No"
"0x292fa3225f8f6884e8c3c555143679787fbf9ee8","523609.81676581","No"
"0x5f244e8a4aef69ffa993d70a79b61c59e849c7a8","75643.594740565","No"
"0x6abaeb12ef28e8b81f491eb017a0a2d09b0f39ac","356358.997874544","No"
"0xacd7df2d734a27a841e733ab64370f3ea07d15db","160201.224439422","No"
"0x0a680558f6ccaa0c3d5a675795484e45ac969d5b","88451.373188632","No"
"0xf2a07dda91a9dbaf624012369689b44a655499d2","2247249.21145757","No"
"0x0f8d94cea1eba9c582bbe800545ca91dfc39da18","338222.734272101","No"
"0x526eed776d77fc97e92007ba215f78699e0fa5e8","6905.47667555114","No"
"0x947a4d313f77c9ce4e2a925edc714164696b8700","385460.631143813","No"
"0x999dccc5c109648e35dad1571b9467f8a2dd04a7","350.003712979698","No"
"0xec2d2566073fc326b53c750a91ba0f28df494d53","20808.9109119878","No"
"0xa54f62e0bdf68ddc91abad6ae46d862562ec4966","62766.9090415203","No"
"0x576cd59b77ee61f34d43d1a34dac54f6e0a6339b","10095.1530202693","No"
"0xd67e4a31a74c3a709f64c353c9c1698654bf9938","3594896.63644675","No"
"0xe7ece3af2f8100b2e6844d5be8a07ecce8d4864a","60662.4973721046","No"
"0x240fa58dbd85b23cd4639304a4ee94ed3510fddd","14327.850455069","No"
"0xc41d9ee6d3425bfa9819f7e5db085974e2479910","1841.14012727577","No"
"0x1a7bb7eacf0cf1ce093c35bcc6866fa9fb60ba06","13462.2306140298","No"
"0xe990f34d8303e038f435455a8b85c481b41a8b0c","1000000.63785699","No"
"0xedf2aabbf1292279bf4efac8458e517a8e62f864","26176.6084556943","No"
"0x8faf524345fe2971d3aef3d43857257390886950","302305.005541653","No"
"0x08a19c88d57251488724aa00921b26150f618687","22749.63","No"
"0x08f5e59c8ed2b1cc35b48104987af875d9f5732c","568.286093783267","No"
"0xfbc99a20369deb3ebcbdf4c752d3ceabf11df369","38.4663095600788","No"
"0x74859f70936a5cafcc2f5b9ef12b50efc3a0adb3","55700.6721236102","No"
"0x4cc60f8286176851fb14fb916bf0b680cb93a6d9","24865.3567759928","No"
"0xf56c857b96f5a4676c0acf4ff4c3ed249de02a49","522316.55376282","No"
"0x95842ba67434a0a13f04fee353cf751b56f776d8","134311.803555889","No"
"0x59ac795acd9be3da80ec0e591454092057c6892d","324316.723942354","No"
"0xe61694a5ce0511917803744729f123c188d5a518","5713.47408381223","No"
"0x1fd6f7be82394f350b92ec7007e1ad03d91140b0","55685.7967200169","No"
"0x28c7ff4e9693526295a0079353c39c95bb2be78f","252916.902164627","No"
"0x8792eca02fbfd69a51752eb3537970cce13fa7a2","336974.579426103","No"
"0x4c1524c27fd44512069e7ffdae472e29a738699c","629450.254630748","No"
"0xf3fb3e6c128224df088506ef272b65a4a594bbcd","501.901424583479","No"
"0x248b577366120d234b5fa83129d19be1820f950c","501.21657","No"
"0xe2ab657e4db6406a58d88a99171e8794a337fa04","322595.654644786","No"
"0x8d5fa0684b0314390cf3e453e17e8efca79d6a2f","603610.164261972","No"
"0x56c27c2a77089b726b62d1208df4454d9f743bcd","28530.6134656162","No"
"0xda83f08eb327e22bf7fd0bd1b25050d7b3455308","181802.04000496","No"
"0x89ec755176ed10ab277f6a1d25efcaf47046ad4d","25034.7422619885","No"
"0xc4a1c65c6662278d5eda5625657a14dc757db44b","12157.6447134406","No"
"0x0050e02e52168922eca90d58be5c737d65eea87d","6150.08038237543","No"
"0x105eb316d8a42b1e48489be686897a7915d4d8c9","6637.86967726746","No"
"0xeb19cab8cdf8ab532ece8fbf368bcbe670927f1b","4119.41769817504","No"
"0x46bd9aa8ef43f53898616b7f6c605af06e1b3355","0.752696129221134","No"
"0xd4d442ff26ea2b55c070844b012669a38382feb9","2732.6839510763","No"
"0x0747d9e362b29efb6c2f99e8fa50356b3af1dcd1","100357.759344256","No"
"0xccd48e97d040157eb6eba4a2f6d6022d3171a354","60.5979105842851","No"
"0x806244c8b79d71e9519b31b0202cd4629c345a7a","27349.0593319839","No"
"0x0c1238f6ea9eb564624bda7398dd46a69501b07e","1000","No"
"0xa8ea27731e659a1b625e0a7b82c099329f0c6e51","22214.3750305907","No"
"0xbd79064382bbb6e95fb42552ddfe3cfb1b80779a","4340.78993700608","No"
"0x25bdff966b9725ccd1d1424aed1be4e28f4eb675","316757.19133299","No"
"0x84ebfccd0750900eda781cf217cca1d34025d9db","6.7832432659727","No"
"0x83e571e8bfbbe57eee7a597ea7337a9523db0e4d","8.97200021558801","No"
"0x6b5b030ea91dd366f2e9021bd9204f4bb22f593c","2074819.7999973","No"
"0x965768d9964aac5ab343c53baa21381de4da67ea","4889543.37614035","No"
"0xcb6fd5413d194df0c503c5b34d2aeeb6abbcc919","227447.569351955","No"
"0x44779aeba740a4e01b635c76ca14d214e16253a1","36260.9397933911","No"
"0xdd4812cc00b2a422cc68651db8a5205beaae880d","9708.93429679849","No"
"0xdda2acecb28552f3fa3ea503ec6ee5ec0865e743","3389781.64021752","No"
"0x27d4d6fdc55978c15801b1181087b10d60f2999b","17872.5426337057","No"
"0xbdc787098c8252e9bc6122f415a17d7b7b479e22","5058.18","No"
"0xee6100ed9791edb6e6434c15688a34427d7a331b","20607.8647817403","No"
"0xb691f7617652178b4bd8b984095dcc12dd43a9c5","2594.87100351303","No"
"0x0fb28b77f361375054e454651dee9ae1837f3f37","7112.79294246099","No"
"0xbe8f185f3d7dc9690fd7f9a183d58ee94527a226","54138.34559228","No"
"0x924c8542d17659098e4376714d123ca2ce1b1a06","144026.252168041","No"
"0x721a4cfeba52dd38750a572f480098c6039ed8ec","11000","No"
"0x94da0280ac23ea272d2895222000e11befdff479","17229.6911877495","No"
"0x9f0fdd5bd0cdffed60f5a79df43cdc08c6976309","19280.0993390339","No"
"0x43e64e0289c4692fbf550af14fc0fd1c5b962335","11186.8343364946","No"
"0x1c13f3130b8dcfc7ebe817458a4d09a7f4223d52","111823.643200102","No"
"0xcab75b2c33e83b5232a6997cc73c064079f19598","62545.6788901357","No"
"0xd1d3b042968cfb90d1d51b94f1e33034c4735039","17528.3934993941","No"
"0xda7eecee2909b0e20567d536c5e044729266c28f","15153.8125986505","No"
"0x9d7ab6f0e3494b88b3642107228d5bf58d5e29a0","100064.665452563","No"
"0xd9b0c135152f419e96fbd026e751aaedf82a5a3f","18019.41157464","No"
"0x8d03b4dc667352c5b3d872f6819a16842cc9194a","36918.5823496464","No"
"0xe7932e77ef66bcb9d44f9e763824bc5cee4a6b3b","25079.49","No"
"0xb345a3e0c7915ef99a39280521b170ad3290510b","1214.13515943106","No"
"0x263c06e72878ba560735ec736f7fb884d33a3fb0","9009.73345504281","No"
"0x2bdb81891afc0dfc2b57afdc7d7a66fc61d3b8e9","40836.2372993926","No"
"0x2dbce84fc7c1dc44206b27dec3575c782bd017e7","135450.69215545","No"
"0xde5ef12e84985f5d914c53e5b368471b9976408e","65413.8672960141","No"
"0x2ac2571a088b0c3c9094f0fc1e577a9c2e61dcf8","6242719.81583489","No"
"0x5253797060d41c41c9d6b82eed1bf751b81075ea","840.266535465221","No"
"0xdb5bc84a602c0315c6b123cf7c761e37bede294a","107056.220940363","No"
"0x32757ba93487698a3ee6efd716c7cf0137caa60d","37666.5230576801","No"
"0xa53bddf5434e0fd4cf2dd3d9643f2dcb953e38bf","11451.9637638687","No"
"0xceee9794123e92a2986da87bfcf1519bc5911895","100000.85069203","No"
"0x2fef6a5fd637934aa862f2ac0f76b24eea561ea4","417469.510017891","No"
"0xf60dd6c12c982920224c4673c0bcec239b8d27fb","1085.73594438923","No"
"0x2af27affd52c9f3737e3c89e22c703be8c8cc2e1","584068.978565753","No"
"0x5308da9d978b6d7013789d652b06cc29c0a42d4a","87000","No"
"0x405d0c5a37c42bdefb9efcbe7ce28cef070ff06e","69131.0329572832","No"
"0x3471c0752dc91fa73caed63dacc0ec587c64ee38","0.599709822741276","No"
"0x357bf114660a9c23d6cb1e759aebff4359635aff","419.432808337528","No"
"0x38055e1ad8e8a374df34008e9e8b047d27e0078e","160959.605329677","No"
"0xff99afcb2fc368bb97fa13c9d0ec89da979f5a00","4835.55547436961","No"
"0x1ea84aedd7c34fcb1a068acaa51c01af9adf4eee","45808.2259052024","No"
"0x78db8c6a54000dca01295ce07cf36a4d4f739185","0.782547757636436","No"
"0xb794b87e959f991ebb03b207fa5c757e56fa50e9","250.181148616704","No"
"0x7bb071dff47b78343f750c6c7b01a2a88b53119e","22967","No"
"0x2595dbc07482cdea8180068eb6d54889095cf191","11932.6568172795","No"
"0x12b91418c00fe95f55d101532bf8b148d7405327","22826.0010204718","No"
"0x44d7a4bfd731030f92392a6bd42c845737ac8701","1004885.27391574","No"
"0x75af1f7475998bd1b8688251fd5928f8d7e69f23","7506.54248624205","No"
"0x07387f59e38a377a4afca56da2c30ca715c98f52","31505.1376048174","No"
"0x3a04467defe74be0ca9ea3bc6e4d33c71432ef6b","1060321.15763962","No"
"0x142bc3c65054669909948e6e238798e423627413","9083.19518444217","No"
"0x954f0b828f3db04527787c9a0ee019c0ced40bfd","541.013820042527","No"
"0x00c2dbc94e5b4a33300f461ef92d5fe2ce994ab7","24534","No"
"0xf831630316a56791c414adb394fe013ef2867734","500000","No"
"0xd72a523124521f46b8eec44ee1a0d73be961b69f","20010","No"
"0xbc1717e3cd7a1a66bb06634a509b7681e1a8dcdf","18871.3691390792","No"
"0x12c3252520316d045f422ccc6ce162c908241929","115295.574215342","No"
"0x752118763785223c8845f12dde74e16c55ad58a6","171418.831020721","No"
"0x0336d5348c17bb98562e90bf538f8f1a5567c140","38652.5853862796","No"
"0xa5f067e51e46bb1394073a9e207947734b577056","13713.3243638856","No"
"0xf4b4ef5bd7ecdc1d121604c14e43a6d369071b1f","282426.135096792","No"
"0x9e679a8bc209f71bea847206e018649522426e52","33881.0221598793","No"
"0xb24f2316905f4159004822e53bc4dbcadd7c66e6","6977540.83544101","No"
"0x61214a877b09fe6632cefeb0c4d27fa6adbfcfe1","4760.23599845983","No"
"0xe2c171286d80c3e234d8a0406be737a41c05fadf","4268.06635279195","No"
"0x06e2a1ed49f3e5a6f14bacc49bccc16b2edee12d","26372.3019155436","No"
"0x80cefe0ccdbc2abb0a76126cfd2a5cfb1d94ffb7","25821.2993388711","No"
"0xceff999e7995fb2ac8311ff369612d1b8936ff72","1776942.60064716","No"
"0xa5747c711b7c08983e992dd7aeec2eebc6b713df","30591.8689504822","No"
"0x7073e0e2ac3b0cd36e3e1fc682c545fd8ed64848","300000","No"
"0xc8806e20404d72fb540dbb2100eb15f9dd5c04bd","200000","No"
"0xffdd899c55dfb5cfb55f818eb7ff5e7378e51be4","40000.7285435675","No"
"0x43cccee22b89c38ec2fd11039147f282289bd746","8.98144675069166","No"
"0x541044aca278bf18b2eb3a1aed1ce60dfd5d7121","52143.047775394","No"
"0xcb355e174746f8799f7b749d1f2a6db216ccaf35","1592417.14667898","No"
"0x11d372ed5a03f8bb5c129d162bf70a14165c6e4c","2610","No"
"0x1f75cdae86575faefa5cbada885387d8315828b6","14962.0674991977","No"
"0x1ef7ce5ad1e1a1ef71e1246712362081a683e8c0","436372.871081493","No"
"0x003603352478fd9f09a844c34b2a35b5df0ef7c5","21750","No"
"0x9a973a12e20ed0fcfe577bf714e4719ba576c8a1","3.18363087244104","No"
"0x16f35f6186bd08041aa21b336f71704ff05c4a44","152250","No"
"0x23d1ae2d540ffeebe6cf19630dbf66f1f1b72367","516.344446381592","No"
"0x256d5ce47a3d0138351aa58a5ef60a22267206e8","10830.2880934133","No"
"0xa72c42e9343f57feefee8d9d9378aae9071ae782","19015","No"
"0xf40d1f282235141324e53fef11d640498f07533d","72110.1442880852","No"
"0xd30c1fe17daacd14f0ce93bf63a4a6812a6d5544","11221.9048724198","No"
"0x4f058789703bcaa96952aa03da38429222a0d8f0","8183.71779877754","No"
"0x2207930da340a356b831083444f35d1349e5b712","50000","No"
"0xf6344515d31957757c7a3eb552e1087924904eef","66409.9553072256","No"
"0xbf0ccb8409b11b77509d9082bb1374e130b45490","15.5838599220919","No"
"0x5c2d897b2591f3b42d647887daef95ed8d72f45a","22564.8197420892","No"
"0x07897836dd842617d0e25460399feacad3449b9a","314752.852228394","No"
"0xe20f9157ee6ed0fdce771d42fcaf2be522917975","14.8407221172063","No"
"0x3f2e992c5239b02157e6a506e79fe7c19d45a54b","36007.0700906787","No"
"0xf3ee2ef64eda8528c5f78b06a7782ff8a5a8f3b9","12311.7708737248","No"
"0xa74301ec782ba7153972af65d2757cd549ca5673","41725.5091107109","No"
"0x693b7c6bced40c1bea99a4737870d6384b2315d4","31319.8092667744","No"
"0xefd8a14108454bd75286fc6520495551dd64b3a0","2281.67126657979","No"
"0xf89684bccdca539cd09f26e8cf4c396b7c6fb39a","16360.8177244252","No"
"0x5e88209d620db0f9e2fbbe17b41689c4b8a4348d","124635.159457869","No"
"0x8963e2d4982a89824c08741270244af0acac5c2e","33157.2676578979","No"
"0xcb75903b6dba276470e985ee97af6334d7e4cb43","3161682.7769096","No"
"0xab097532b97ef17bf9cad511fdeb790addfa449c","202.879364911299","No"
"0xc63515dd9a9ec86f3c4d55b83f9a035626484e29","331277.037742115","No"
"0xd2244fcc6910b290c4a8da2c0e4c6dd0a49d44ff","8368.67304719278","No"
"0x324f4a598a51052cb52be3a5adbf83f09cd6ad7b","216691.321584967","No"
"0xb24293f00f490e027990ebb849ec4b35bde13013","40.029925119049","No"
"0xa44a83f2f07c89e7e45461e1970abc56cee20d3b","76221.6582593172","No"
"0x78815067c3926cc33f7790d87460bec779f42d4d","26940.0450031281","No"
"0xd638003f1919691b067f75778a74eb48a489cf12","2060.74547262207","No"
"0x37b253d89fd8a8ce82fecea926f47ee9f0ed89ab","43028.4737467101","No"
"0x8c2104ec6deac4ae1aa786dcaf5850cafb2df800","9880.69520522537","No"
"0xa9d0f7f41a7f1dc3c0e3788619db706139342c7a","5531.46399189368","No"
"0x4f920549f3e54220f0f493785da3322db49e8c8a","676866.06982626","No"
"0x200da784f72173395b8693791a43f63490d72ff7","12377.617568455","No"
